Período/Exercício;Sociedade;ContaInterna;Prazo;Moeda;Saldo
032024;4004;23421366;90;USD;-824155083,26
032024;4004;26813148;1;EUR;829904288,89
032024;4004;90909642;180;USD;-570818682,93
032024;4004;24886410;30;USD;514684186,68
032024;4004;11183516;90;EUR;779110418,87
032024;4004;43868208;30;EUR;-488108009,98
032024;4004;96020876;90;BRL;583542802,67
032024;4004;14130885;60;USD;-374220181,26
032024;4004;51692161;60;EUR;-31615585,83
032024;4004;51265691;180;EUR;-654672783,90
032024;4004;38122050;30;EUR;-564842324,84
032024;4004;63605190;360;EUR;-361574506,38
032024;4004;81908595;60;BRL;176617883,09
032024;4004;42339271;60;BRL;462480277,50
032024;4004;98387778;360;EUR;68516649,18
032024;4004;68495036;90;EUR;-831007212,81
032024;4004;75585099;360;EUR;-760314207,40
032024;4004;89142665;360;USD;878012010,57
032024;4004;32553392;180;EUR;-346537830,53
032024;4004;89423484;1;EUR;-91678699,00
032024;4004;19123708;30;EUR;890939449,88
032024;4004;19610896;30;EUR;36089367,73
032024;4004;38623063;90;EUR;901437876,64
032024;4004;30849642;60;USD;593326198,64
032024;4004;20363750;30;USD;-61785176,93
032024;4004;43200220;1;BRL;-814443402,91
032024;4004;53263789;180;EUR;-977269267,98
032024;4004;79678665;360;EUR;80756613,00
032024;4004;93057466;180;EUR;16172034,37
032024;4004;33867080;360;BRL;-460712223,98
032024;4004;28235415;30;BRL;779353533,02
032024;4004;73851723;180;BRL;-180868153,62
032024;4004;41991762;360;USD;951275090,11
032024;4004;42870801;60;BRL;-650911072,53
032024;4004;39281129;90;USD;-535181870,53
032024;4004;37936543;180;USD;-127018595,11
032024;4004;23090733;180;BRL;-956312913,89
032024;4004;10612358;360;EUR;-538638285,88
032024;4004;77608911;1;EUR;-71829773,15
032024;4004;73947011;90;USD;-497657228,35
032024;4004;69830330;1;BRL;945598051,68
032024;4004;13732137;1;USD;-78084690,14
032024;4004;15490612;30;BRL;9941764,88
032024;4004;29198978;180;EUR;896545060,77
032024;4004;13414416;30;EUR;-699815309,74
032024;4004;30957295;360;EUR;466286734,11
032024;4004;94733319;90;EUR;259090475,32
032024;4004;81615138;60;BRL;-315479826,29
032024;4004;31065018;90;USD;47118849,44
032024;4004;37342025;1;USD;-547482936,71
032024;4004;52476208;90;EUR;-554595928,92
032024;4004;27282920;60;USD;387949176,07
032024;4004;25558430;90;USD;995019181,05
032024;4004;57547316;90;BRL;-486117401,63
032024;4004;56307072;1;EUR;287129246,41
032024;4004;22836280;1;EUR;-850237485,02
032024;4004;35933581;30;USD;-796151042,79
032024;4004;54355535;1;USD;-612441188,12
032024;4004;59649445;360;BRL;273873252,43
032024;4004;81934278;1;BRL;599282982,31
032024;4004;50797262;360;USD;597862270,89
032024;4004;56296103;180;BRL;338058217,07
032024;4004;12274197;90;USD;-819316378,76
032024;4004;46448312;60;EUR;-612766473,91
032024;4004;77556691;360;EUR;121945023,98
032024;4004;59392365;30;BRL;367800385,35
032024;4004;88204290;60;USD;-704982440,26
032024;4004;20370390;60;USD;535736288,23
032024;4004;63922549;60;EUR;824785482,18
032024;4004;15633530;360;BRL;-680818602,08
032024;4004;91029409;90;BRL;-762323849,06
032024;4004;68761513;360;BRL;584338911,93
032024;4004;13113022;180;BRL;-804667244,61
032024;4004;37661622;360;USD;209069658,03
032024;4004;47664966;90;EUR;-346657248,56
032024;4004;24834207;1;EUR;-784157273,18
032024;4004;29470380;180;USD;582721003,14
032024;4004;47783053;180;BRL;590572305,27
032024;4004;55853910;1;EUR;-457427937,02
032024;4004;26306953;180;USD;168129818,91
032024;4004;76904674;30;BRL;62779126,34
032024;4004;40208873;360;USD;904922350,40
032024;4004;23233801;30;EUR;662412743,28
032024;4004;11409940;360;BRL;-6910194,01
032024;4004;66541205;1;BRL;431195678,46
032024;4004;73460147;30;USD;-320742736,22
032024;4004;31748576;1;EUR;-447091944,41
032024;4004;25245770;90;USD;-126189621,66
032024;4004;22668813;1;BRL;605054999,61
032024;4004;52861321;1;EUR;65781449,19
032024;4004;87447994;1;USD;529838988,43
032024;4004;77548320;1;BRL;966147310,72
032024;4004;54459431;180;BRL;857826241,58
032024;4004;42450403;90;BRL;-275433924,26
032024;4004;16285229;60;USD;-375936655,50
032024;4004;65202219;180;BRL;230683508,39
032024;4004;13387714;90;USD;-312400026,74
032024;4004;47440996;180;EUR;-223431724,11
032024;4004;29931548;90;EUR;-331489389,82
032024;4004;46021726;360;BRL;498226218,12
032024;4004;41206583;1;BRL;-766235690,20
032024;4004;66788463;360;USD;-542603702,39
032024;4004;88343229;1;EUR;-891247569,36
032024;4004;48294313;30;EUR;-3871802,85
032024;4004;19116600;180;EUR;70915802,52
032024;4004;82473892;360;BRL;909240314,67
032024;4004;53971221;60;USD;-502152513,41
032024;4004;89154243;60;EUR;-278090121,61
032024;4004;80867545;1;BRL;902002887,40
032024;4004;30242558;90;BRL;-289902958,68
032024;4004;97037713;90;USD;1060837,02
032024;4004;64529176;1;EUR;872971535,62
032024;4004;84196217;360;BRL;-234613560,50
032024;4004;49165945;1;EUR;269000585,47
032024;4004;45810207;360;BRL;999822836,42
032024;4004;60820222;60;BRL;483137348,20
032024;4004;22010172;30;USD;189080435,34
032024;4004;80945124;90;USD;-198194196,37
032024;4004;83665960;60;EUR;943932226,34
032024;4004;47677433;30;BRL;-940495276,38
032024;4004;12572334;30;BRL;745184562,15
032024;4004;17293974;60;BRL;696264123,07
032024;4004;15739319;60;USD;-392411369,22
032024;4004;53254757;30;USD;864538478,48
032024;4004;29385275;60;USD;525973290,81
032024;4004;36493675;1;BRL;-814643533,18
032024;4004;15401776;180;USD;-925121025,82
032024;4004;14080087;30;BRL;350109240,23
032024;4004;70390300;90;USD;-765255059,71
032024;4004;67284469;60;USD;418343670,37
032024;4004;58079581;1;EUR;983230553,42
032024;4004;81338604;30;EUR;-821011804,10
032024;4004;54442656;30;BRL;798995201,90
032024;4004;50688630;360;BRL;700033246,86
032024;4004;43593703;60;BRL;548374513,41
032024;4004;12083270;1;EUR;-419862574,14
032024;4004;51639952;180;BRL;-3908473,75
032024;4004;49526670;360;USD;-405131863,70
032024;4004;71816038;180;USD;645449226,24
032024;4004;50922872;60;USD;781496954,01
032024;4004;63820221;60;BRL;403566680,32
032024;4004;28032404;30;BRL;816583108,67
032024;4004;59061207;90;USD;652302539,64
032024;4004;26037662;30;EUR;-112591346,91
032024;4004;32170155;180;USD;705770937,10
032024;4004;87669798;30;USD;-919463385,00
032024;4004;20119438;360;BRL;68867956,30
032024;4004;69871784;90;EUR;992120053,03
032024;4004;93024628;360;USD;-164805787,57
032024;4004;16345327;60;USD;-123980098,86
032024;4004;31288465;30;EUR;-419082504,75
032024;4004;64934331;1;USD;-453490844,11
032024;4004;10185244;30;USD;-732101072,25
032024;4004;57751324;1;EUR;624217667,85
032024;4004;51134507;180;BRL;-255690037,08
032024;4004;42288528;30;EUR;-822891989,18
032024;4004;12749669;360;EUR;450452277,64
032024;4004;48437815;60;EUR;294086029,19
032024;4004;39582289;180;EUR;756834486,97
032024;4004;20140725;180;EUR;-422068557,83
032024;4004;68957601;60;USD;-411670358,10
032024;4004;95598337;360;EUR;576187342,89
032024;4004;80301507;60;EUR;-598681330,55
032024;4004;69029867;60;EUR;-834956781,67
032024;4004;95820076;360;USD;-377179827,70
032024;4004;83547838;1;USD;110211393,71
032024;4004;59505073;30;USD;-922500213,74
032024;4004;79365027;180;EUR;756734748,66
032024;4004;51687666;60;BRL;-138615417,30
032024;4004;51405444;1;BRL;21964993,41
032024;4004;27940186;180;BRL;-902663036,85
032024;4004;89708483;30;BRL;-133226570,39
032024;4004;21774638;1;EUR;882812829,30
032024;4004;35154413;1;EUR;-633256357,36
032024;4004;96239577;30;USD;3942518,15
032024;4004;89989147;60;BRL;-494912038,68
032024;4004;68445093;180;EUR;-617815258,32
032024;4004;94456143;180;BRL;-978570606,88
032024;4004;49431285;360;EUR;8672374,08
032024;4004;54951967;1;USD;938390783,54
032024;4004;28753223;1;BRL;526218618,95
032024;4004;62008132;60;BRL;241624723,79
032024;4004;78246137;90;EUR;555585513,70
032024;4004;70943800;180;USD;429211136,62
032024;4004;84011606;1;BRL;-945182839,95
032024;4004;36508801;180;EUR;-683140810,89
032024;4004;87614351;60;USD;224407350,77
032024;4004;57708970;360;USD;-812409919,03
032024;4004;42447926;60;BRL;-230678140,47
032024;4004;86512695;30;EUR;248960104,40
032024;4004;92286947;180;EUR;-456226096,07
032024;4004;30461968;180;EUR;67538622,11
032024;4004;55764600;1;EUR;-427727775,55
032024;4004;44378322;1;BRL;837957264,90
032024;4004;35955819;360;EUR;-197074967,51
032024;4004;68734051;180;USD;-860833960,55
032024;4004;17493612;360;EUR;920669339,21
032024;4004;74879123;30;BRL;-936923438,28
032024;4004;91083055;30;USD;673385662,91
032024;4004;32790209;90;USD;724639256,15
032024;4004;93913962;30;BRL;433784103,82
032024;4004;93467825;360;EUR;-798518326,12
032024;4004;25867582;360;EUR;-279737725,17
032024;4004;61481336;360;USD;940426119,52
032024;4004;94367575;30;BRL;646279936,48
032024;4004;29926539;360;USD;-77164969,02
032024;4004;91046501;360;EUR;908582970,49
032024;4004;89791176;360;EUR;436128177,21
032024;4004;13411744;60;BRL;646989894,08
032024;4004;82596584;30;USD;-750254908,43
032024;4004;32418723;180;EUR;17165651,95
032024;4004;32523246;1;BRL;-693528288,68
032024;4004;11911492;30;EUR;284027064,48
032024;4004;22697584;30;USD;80832188,57
032024;4004;88003894;90;EUR;-247698090,25
032024;4004;81597920;30;EUR;841359603,48
032024;4004;87458147;1;EUR;655799644,46
032024;4004;27264374;60;USD;646192991,94
032024;4004;40882163;30;EUR;-247073703,09
032024;4004;84325424;30;EUR;904745189,22
032024;4004;57537472;60;EUR;-105589481,77
032024;4004;19504861;60;EUR;-596864088,59
032024;4004;47017768;90;BRL;-973426962,86
032024;4004;92992328;30;BRL;-142409921,18
032024;4004;84756802;60;BRL;586415854,82
032024;4004;80771132;1;EUR;-555369072,37
032024;4004;60485069;30;EUR;478658026,41
032024;4004;58208402;30;BRL;-350280602,59
032024;4004;93417906;180;EUR;-163936243,71
032024;4004;99905619;90;EUR;-626168564,83
032024;4004;48928356;90;BRL;-593711448,98
032024;4004;43490963;90;BRL;-8582108,05
032024;4004;73452479;180;USD;-337668584,19
032024;4004;49815233;180;USD;624742353,70
032024;4004;54257641;180;EUR;492365419,18
032024;4004;67452322;180;EUR;154890977,85
032024;4004;11204480;180;BRL;595776499,13
032024;4004;94050824;360;BRL;263957962,19
032024;4004;62714298;90;EUR;571546990,32
032024;4004;96129290;1;BRL;-647787014,20
032024;4004;48994499;30;USD;-509264336,72
032024;4004;53526134;1;EUR;-173718774,73
032024;4004;78970912;30;EUR;360899937,37
032024;4004;46968701;180;USD;343453341,93
032024;4004;75020506;1;USD;-713414712,12
032024;4004;61536735;90;EUR;115121236,50
032024;4004;98427235;180;USD;991409171,82
032024;4004;62107083;360;BRL;-521441095,42
032024;4004;85328123;360;BRL;749775459,58
032024;4004;74800080;90;BRL;662258715,97
032024;4004;60216607;180;USD;940448030,30
032024;4004;14765144;60;EUR;71654988,44
032024;4004;14104309;360;BRL;114341526,30
032024;4004;73585490;90;USD;-11630817,83
032024;4004;31298631;360;BRL;-492257762,96
032024;4004;43803543;1;EUR;503218847,80
032024;4004;70478794;360;EUR;652917687,62
032024;4004;78514578;180;BRL;-202155197,96
032024;4004;57380808;1;USD;546604234,51
032024;4004;74276071;60;USD;-142174279,22
032024;4004;11935979;360;USD;-720387913,05
032024;4004;47066310;60;USD;842255918,85
032024;4004;47147814;90;EUR;511046430,36
032024;4004;16775842;30;BRL;-783586034,65
032024;4004;66580699;30;BRL;-536577290,80
032024;4004;39377051;360;BRL;-465109338,12
032024;4004;69114856;30;BRL;575190820,79
032024;4004;55094205;90;USD;-882722893,10
032024;4004;96852571;180;BRL;-58554277,04
032024;4004;49031381;360;USD;-118292430,88
032024;4004;76049408;90;USD;400885235,20
032024;4004;49823757;1;BRL;393836796,46
032024;4004;46089038;1;BRL;596746368,28
032024;4004;76814594;1;BRL;-84985935,38
032024;4004;65473512;90;USD;259354380,41
032024;4004;73486567;60;BRL;3046320,27
032024;4004;90921330;90;USD;-155316374,51
032024;4004;42702526;90;BRL;-226206188,14
032024;4004;53118150;30;USD;968447275,11
032024;4004;33077192;60;BRL;670271226,90
032024;4004;88435798;90;BRL;181232605,63
032024;4004;82056068;1;USD;454753473,30
032024;4004;57862363;360;USD;-653628160,88
032024;4004;28278129;90;BRL;-279488467,17
032024;4004;99187498;180;EUR;74031976,30
032024;4004;61349883;90;USD;868078966,89
032024;4004;88792725;1;USD;572950311,92
032024;4004;38932065;360;USD;-979467376,49
032024;4004;89139099;90;USD;-320117875,46
032024;4004;90422920;180;BRL;766775618,44
032024;4004;21953714;60;USD;-292060528,14
032024;4004;68684061;90;USD;248591182,09
032024;4004;36341633;60;EUR;88402913,23
032024;4004;25298907;180;BRL;136086951,00
032024;4004;23697508;60;USD;-628355052,23
032024;4004;18646612;360;USD;46447485,06
032024;4004;88214195;1;EUR;125427475,69
032024;4004;31028613;60;USD;-544316116,48
032024;4004;31914981;360;EUR;-220046189,83
032024;4004;17682623;90;USD;-314071471,66
032024;4004;50647804;60;USD;-623268043,35
032024;4004;47903155;60;USD;-514530706,62
032024;4004;70915585;60;EUR;-850823445,39
