Período/Exercício;Sociedade;ContaInterna;Prazo;Moeda;Saldo
012024;5005;40588314;360;USD;-584208763,57
012024;5005;56719935;1;USD;468999942,77
012024;5005;77824272;90;EUR;-463733803,69
012024;5005;61965842;360;EUR;-417817751,39
012024;5005;30143011;180;USD;858199615,35
012024;5005;95770006;1;EUR;-468739812,30
012024;5005;60752368;90;BRL;557096770,26
012024;5005;42906406;30;BRL;689134873,75
012024;5005;82533126;90;USD;-937708134,43
012024;5005;30665269;90;EUR;-933716674,70
012024;5005;96252794;360;USD;-158395058,33
012024;5005;61203904;1;EUR;-811227827,36
012024;5005;12115204;360;BRL;-409215800,36
012024;5005;77522702;30;EUR;-71087363,56
012024;5005;82135445;1;BRL;-580175699,13
012024;5005;88310549;1;EUR;138263110,41
012024;5005;47430406;360;USD;-637451438,38
012024;5005;14794416;60;EUR;859072343,76
012024;5005;11095787;90;USD;274947655,83
012024;5005;93770956;360;USD;-768465403,56
012024;5005;83838068;360;BRL;243233403,74
012024;5005;29943588;360;USD;201783951,83
012024;5005;57362900;30;BRL;-294719143,91
012024;5005;40065981;60;EUR;919483542,29
012024;5005;10316497;180;BRL;947193072,88
012024;5005;52045297;180;BRL;-655557632,02
012024;5005;46513210;90;BRL;755748381,29
012024;5005;86078383;360;USD;128771824,41
012024;5005;77241979;30;USD;806555292,47
012024;5005;43130435;180;USD;658417453,13
012024;5005;75773453;90;EUR;-901904916,66
012024;5005;73096046;360;USD;928590611,26
012024;5005;85554057;180;BRL;124724807,27
012024;5005;15563596;180;EUR;886616074,83
012024;5005;81267222;180;EUR;-36412727,74
012024;5005;83490583;30;EUR;273710648,80
012024;5005;89417246;180;EUR;-904564042,76
012024;5005;80984202;30;BRL;791644205,39
012024;5005;80308325;360;EUR;-927306825,88
012024;5005;87932007;90;EUR;-229999294,93
012024;5005;49639823;360;BRL;203146292,68
012024;5005;98563212;360;USD;845880137,05
012024;5005;36465179;360;EUR;300326438,72
012024;5005;71624395;30;USD;-598657247,99
012024;5005;96799187;360;BRL;898194395,06
012024;5005;98968184;60;USD;-964129970,62
012024;5005;85586649;90;EUR;-381905024,11
012024;5005;12948512;1;BRL;698226995,39
012024;5005;92968658;30;BRL;-932414151,23
012024;5005;55408441;360;USD;222311593,14
012024;5005;13384118;60;BRL;358424536,40
012024;5005;13328280;360;USD;-703264171,53
012024;5005;46143864;90;USD;-55278717,60
012024;5005;67230869;180;BRL;-477915299,28
012024;5005;52640259;60;EUR;949880606,82
012024;5005;95684617;90;BRL;-721122485,75
012024;5005;23739918;30;EUR;-144358768,88
012024;5005;17277628;90;EUR;-428103030,42
012024;5005;23334374;60;USD;253237965,13
012024;5005;76027362;180;USD;-243071973,40
012024;5005;55369680;1;EUR;-661871681,40
012024;5005;32705090;360;EUR;579108260,73
012024;5005;91955280;180;BRL;-568809992,22
012024;5005;95049946;360;USD;703803059,88
012024;5005;41656764;360;BRL;404269513,65
012024;5005;94842431;360;BRL;-911236004,66
012024;5005;52667742;90;EUR;80107097,41
012024;5005;34611945;360;BRL;8852224,99
012024;5005;52107795;180;BRL;-726560677,29
012024;5005;81669552;30;EUR;6614012,14
012024;5005;90794708;1;BRL;626379604,56
012024;5005;90068675;30;USD;-435271480,51
012024;5005;83759387;360;BRL;-24569286,32
012024;5005;89770651;180;EUR;180979483,29
012024;5005;77261337;360;USD;629901891,76
012024;5005;75401926;180;BRL;-784383664,80
012024;5005;86479503;360;BRL;-193752242,49
012024;5005;15704514;1;USD;12514069,41
012024;5005;42487682;1;EUR;862776132,87
012024;5005;48694343;60;EUR;854789994,52
012024;5005;99674772;1;EUR;-884706358,77
012024;5005;14508883;90;USD;756130268,03
012024;5005;71128922;360;EUR;-118860545,29
012024;5005;96570272;90;EUR;275403653,61
012024;5005;63980715;360;BRL;-207325257,03
012024;5005;13260248;1;EUR;387719534,95
012024;5005;11749536;360;BRL;440488897,35
012024;5005;46400987;1;BRL;521377346,01
012024;5005;89776078;1;USD;307746321,29
012024;5005;63810303;180;BRL;-190741544,96
012024;5005;59892893;30;USD;-98706396,03
012024;5005;46628086;180;EUR;-639615498,75
012024;5005;57519935;180;EUR;208265135,40
012024;5005;38638363;30;USD;664241579,78
012024;5005;33945016;180;BRL;-449873491,23
012024;5005;77715290;30;EUR;308405572,80
012024;5005;20086849;1;BRL;383750540,97
012024;5005;53790053;1;EUR;874800843,56
012024;5005;13349448;180;EUR;-546996966,63
012024;5005;60844455;1;USD;340665045,95
012024;5005;52223633;360;BRL;-19218457,83
012024;5005;31112866;360;USD;715607080,09
012024;5005;95359984;1;USD;-345151282,95
012024;5005;31589722;90;BRL;-353277659,44
012024;5005;13174850;60;EUR;-246459736,65
012024;5005;84898396;180;EUR;328812638,44
012024;5005;86101796;90;USD;605271664,66
012024;5005;62521951;360;BRL;-301633044,66
012024;5005;73621574;90;USD;-721788227,20
012024;5005;99157502;1;EUR;-535564949,88
012024;5005;32912066;360;USD;-799769460,83
012024;5005;14264599;360;EUR;525311491,43
012024;5005;95852019;30;USD;182307742,76
012024;5005;52576389;360;USD;562679893,26
012024;5005;89485546;60;USD;498108008,99
012024;5005;16123232;30;EUR;-221216670,92
012024;5005;20001157;360;BRL;-114730937,49
012024;5005;93717192;90;USD;606845875,71
012024;5005;42825547;360;USD;-407927871,82
012024;5005;84963688;60;EUR;419511586,38
012024;5005;64900876;1;EUR;-269915734,04
012024;5005;33875647;60;USD;624572268,75
012024;5005;57488199;1;EUR;13998628,21
012024;5005;58569668;60;EUR;-455437146,41
012024;5005;80422479;180;USD;739497719,95
012024;5005;92142634;30;USD;-524842817,24
012024;5005;19059122;60;USD;848963406,21
012024;5005;47359643;60;USD;-248644760,39
012024;5005;97007274;180;USD;714839219,28
012024;5005;72493976;30;BRL;224153669,69
012024;5005;13441553;30;EUR;879777800,27
012024;5005;15312885;90;EUR;565385743,86
012024;5005;61541020;360;EUR;634765968,02
012024;5005;91435899;180;USD;350441106,56
012024;5005;15744532;60;USD;-624110346,39
012024;5005;99599982;180;USD;-193694587,75
012024;5005;28385887;1;EUR;544342524,07
012024;5005;58188333;180;USD;604933877,46
012024;5005;86825137;1;USD;-728146579,40
012024;5005;40247867;1;BRL;-770859320,43
012024;5005;45147199;180;EUR;338419691,88
012024;5005;67590784;90;BRL;-520328992,79
012024;5005;96669890;180;USD;-892942906,86
012024;5005;59767144;360;USD;535952604,42
012024;5005;22172659;30;BRL;-620901297,30
012024;5005;39829668;1;BRL;52069771,00
012024;5005;79413942;180;BRL;767544290,00
012024;5005;27130634;30;USD;-75436420,79
012024;5005;90956200;1;EUR;-96126732,21
012024;5005;77532742;30;BRL;720838927,61
012024;5005;21030894;30;EUR;-372031881,06
012024;5005;26726683;60;BRL;-773221209,03
012024;5005;17475749;180;BRL;-112824926,91
012024;5005;32279369;360;EUR;148219671,20
012024;5005;13320435;60;BRL;-906529480,71
012024;5005;67800036;90;BRL;118934316,34
012024;5005;73844388;30;BRL;-664190715,32
012024;5005;36886632;90;USD;848118850,64
012024;5005;57922854;360;USD;-560299145,26
012024;5005;26481413;30;EUR;-353022245,45
012024;5005;91172784;60;USD;500856423,03
012024;5005;22614162;360;EUR;557112599,36
012024;5005;26678834;60;BRL;-539020131,26
012024;5005;55574310;1;USD;639876605,31
012024;5005;22816829;360;EUR;224968430,47
012024;5005;11764494;360;BRL;596868186,44
012024;5005;30198651;360;USD;975329186,36
012024;5005;47424726;180;EUR;-822019214,02
012024;5005;73941309;1;EUR;983383179,22
012024;5005;28952840;60;EUR;189908277,52
012024;5005;93366528;60;EUR;732538050,88
012024;5005;55713592;60;USD;-349017878,72
012024;5005;93073951;30;USD;84878274,77
012024;5005;53321672;90;BRL;916323175,78
012024;5005;68720491;180;USD;-875016456,27
012024;5005;12336987;1;USD;-313018104,08
012024;5005;77936006;30;EUR;110453011,71
012024;5005;64967000;180;EUR;873400140,10
012024;5005;95170199;360;EUR;976130302,92
012024;5005;36637052;360;EUR;-580404758,25
012024;5005;33533651;60;USD;-722664066,92
012024;5005;89236361;30;BRL;908758190,77
012024;5005;50302237;60;USD;-94665632,37
012024;5005;47507241;1;BRL;-806608405,43
012024;5005;98724039;1;EUR;139962325,36
012024;5005;52780177;1;USD;-849393679,68
012024;5005;65270416;90;EUR;-547156630,56
012024;5005;37663139;30;USD;818254471,47
012024;5005;84778831;30;EUR;-69700890,03
012024;5005;83956408;30;USD;-162896911,81
012024;5005;36369485;90;BRL;-85527702,30
012024;5005;37870105;180;BRL;-672204165,16
012024;5005;26580134;90;USD;-98434126,35
012024;5005;29759119;1;USD;-878107054,56
012024;5005;65197557;60;USD;998537470,48
012024;5005;91617392;1;BRL;395596873,38
012024;5005;19137992;60;USD;352835459,77
012024;5005;43435361;360;EUR;-99630640,42
012024;5005;41306901;60;EUR;-750248575,68
012024;5005;20135224;1;BRL;-523919593,15
012024;5005;70883458;180;USD;711532335,57
012024;5005;66925692;60;USD;107827833,81
012024;5005;56132354;360;EUR;-297513055,29
012024;5005;88317128;180;EUR;-931293144,78
012024;5005;30479620;60;EUR;291330723,38
012024;5005;76800314;180;EUR;-227813222,71
012024;5005;38205587;60;BRL;-517856660,61
012024;5005;49111347;30;BRL;705513189,80
012024;5005;18491360;60;USD;725014396,78
012024;5005;17505200;180;BRL;184939589,98
012024;5005;78222701;60;BRL;-805846551,68
012024;5005;15160497;90;BRL;-26000725,72
012024;5005;12535677;180;USD;897136334,01
012024;5005;44613681;90;BRL;789107542,73
012024;5005;57223442;180;BRL;485316518,86
012024;5005;17548476;60;EUR;942274102,98
012024;5005;46335612;360;BRL;275248022,51
012024;5005;62998409;180;EUR;-670151179,61
012024;5005;76183402;30;EUR;896126443,11
012024;5005;77362420;360;BRL;-40570603,83
012024;5005;31340928;1;BRL;-791273800,66
012024;5005;18322117;30;BRL;16674674,59
012024;5005;54075299;30;BRL;-441010632,00
012024;5005;69020958;90;BRL;641826487,54
012024;5005;21843037;1;EUR;304483579,53
012024;5005;59113868;360;USD;796833956,15
012024;5005;54560545;30;BRL;777593552,11
012024;5005;57694937;90;EUR;300401693,42
012024;5005;76609143;180;EUR;-186502016,08
012024;5005;45510526;1;EUR;452196233,47
012024;5005;40151590;90;USD;424242653,53
012024;5005;91310216;360;EUR;30306462,98
012024;5005;59454060;360;EUR;-473995874,45
012024;5005;95416397;360;EUR;-105219483,73
012024;5005;55804555;90;EUR;756760061,64
012024;5005;71042818;360;BRL;665025591,51
012024;5005;14787747;180;EUR;475970709,55
012024;5005;20997817;360;USD;677545090,63
012024;5005;15344028;1;BRL;-952886001,71
012024;5005;15809451;60;BRL;620858359,10
012024;5005;72859397;1;USD;-251315979,77
012024;5005;46460790;1;EUR;753243891,58
012024;5005;18573830;180;EUR;-766410453,43
012024;5005;71166645;90;USD;1157939,71
012024;5005;74252626;180;USD;-906841278,86
012024;5005;79342721;360;USD;-35065399,09
012024;5005;53998760;360;EUR;-873780546,69
012024;5005;44052583;180;EUR;-411350537,52
012024;5005;90532951;360;BRL;-976592641,51
012024;5005;94358102;1;EUR;360933923,46
012024;5005;99571197;90;EUR;675616727,23
012024;5005;23584049;90;BRL;376461366,60
012024;5005;92121238;180;USD;-606532371,18
012024;5005;55031820;30;EUR;-180653045,37
012024;5005;64801879;90;EUR;325704912,33
012024;5005;74584487;90;USD;-238989434,26
012024;5005;13072806;1;BRL;-397972502,93
012024;5005;17233488;360;BRL;534623278,94
012024;5005;68378281;90;EUR;47160588,49
012024;5005;53578856;90;EUR;-124120557,80
012024;5005;39222969;90;USD;-662123865,82
012024;5005;78047342;180;USD;929300520,07
012024;5005;70981879;180;BRL;312986317,97
012024;5005;86047851;360;EUR;325464542,17
012024;5005;70692518;360;BRL;954578402,50
012024;5005;88361385;60;EUR;23299043,11
012024;5005;32067578;90;EUR;139130475,77
012024;5005;59007741;60;EUR;-766141666,86
012024;5005;99524914;30;USD;-180491110,80
012024;5005;64488578;1;BRL;-176304973,11
012024;5005;82137377;30;USD;461346832,38
012024;5005;12781148;30;EUR;-57272324,16
012024;5005;66025970;180;USD;-818757086,35
012024;5005;63169094;60;USD;15421751,73
012024;5005;46997849;360;BRL;-701072191,42
012024;5005;97664555;90;USD;136463471,32
012024;5005;79804618;360;EUR;-109044221,26
012024;5005;62684579;1;BRL;-650423925,12
012024;5005;58059388;90;USD;883746332,97
012024;5005;66611674;90;EUR;804946766,68
012024;5005;50915654;1;USD;176090894,35
012024;5005;66763000;360;EUR;-657925028,82
012024;5005;92575194;30;EUR;930319175,16
012024;5005;96752909;360;USD;-125835562,97
012024;5005;87545620;360;BRL;254861606,19
012024;5005;53072620;30;USD;-342163927,03
012024;5005;58124138;180;BRL;-137153378,98
012024;5005;13941694;60;USD;907092332,19
012024;5005;19516527;30;EUR;-421259139,01
012024;5005;71830059;30;BRL;719140596,21
012024;5005;41702443;360;USD;-385779351,41
012024;5005;12855044;180;BRL;345483488,44
012024;5005;69954751;180;USD;525724023,99
012024;5005;33321309;360;USD;236526110,38
012024;5005;21264667;90;USD;-332035137,37
012024;5005;20919159;60;USD;33828451,88
012024;5005;87798094;90;EUR;183712984,42
012024;5005;47827536;60;BRL;184845645,54
012024;5005;69228260;1;EUR;-131778494,97
012024;5005;51066919;90;BRL;408767829,87
012024;5005;35878454;180;USD;-716977049,86
012024;5005;24279731;60;EUR;12547044,99
012024;5005;67039728;90;USD;142601064,33
012024;5005;51256780;1;EUR;-189230018,96
012024;5005;34902176;360;BRL;-977616947,97
012024;5005;55331414;90;BRL;373364689,09
012024;5005;54131328;180;BRL;970630281,31
012024;5005;87298075;60;USD;-130010660,98
012024;5005;41006330;90;EUR;410015730,71
012024;5005;55427787;360;USD;342007560,78
012024;5005;66630532;1;USD;295555522,33
012024;5005;98045930;1;EUR;602968202,97
012024;5005;10020236;60;USD;-704316875,81
012024;5005;24271758;60;EUR;234089433,29
012024;5005;89352735;30;BRL;427261112,43
012024;5005;56801813;60;USD;515475859,36
012024;5005;59219451;180;BRL;-430968271,28
012024;5005;52465759;30;USD;32359248,02
012024;5005;41238996;30;EUR;29410066,77
012024;5005;70919696;180;EUR;-863753913,69
012024;5005;37651572;180;BRL;-144578661,43
012024;5005;97267618;180;BRL;-631968355,89
012024;5005;90510657;1;BRL;-199273866,10
012024;5005;85113421;1;USD;-545730968,06
012024;5005;74303707;180;EUR;851926623,89
012024;5005;85917308;180;EUR;113590583,82
012024;5005;86420437;30;EUR;-30678008,93
012024;5005;35904350;180;USD;435034547,17
012024;5005;52469823;90;USD;230031764,39
012024;5005;70371309;180;EUR;-682269234,84
012024;5005;34324662;1;EUR;398254380,86
012024;5005;23543144;60;USD;83373175,32
012024;5005;48317820;1;USD;-171665319,31
012024;5005;16113290;60;USD;300363828,68
012024;5005;56261876;30;BRL;199371482,16
012024;5005;65902073;60;EUR;322784448,83
012024;5005;31762161;90;USD;346294149,31
012024;5005;60200541;90;USD;485660726,94
012024;5005;68782082;30;BRL;825462089,51
012024;5005;69517148;360;EUR;-959859657,21
012024;5005;74689923;90;USD;280324760,12
012024;5005;34198275;60;EUR;-865642025,77
012024;5005;50516012;180;BRL;795179662,27
012024;5005;65859210;180;USD;-244958379,05
012024;5005;49162756;180;BRL;-591598432,03
012024;5005;74511204;60;BRL;302471345,76
012024;5005;14885995;60;USD;-795739899,95
012024;5005;43749825;360;USD;-97081508,69
012024;5005;72509135;30;USD;693154266,76
012024;5005;61508259;60;BRL;744178826,27
012024;5005;43437280;180;BRL;-924928220,47
012024;5005;47879242;180;BRL;-10353780,25
012024;5005;40085562;60;EUR;471797993,32
012024;5005;88369508;360;BRL;-720188069,89
012024;5005;72874532;180;USD;994537803,04
012024;5005;44939070;60;BRL;704162785,40
012024;5005;79243690;30;BRL;837045226,70
012024;5005;62901194;90;EUR;785296469,59
012024;5005;50772906;1;USD;-18578745,15
012024;5005;48135469;90;BRL;473148487,59
012024;5005;56892940;30;EUR;130044281,87
012024;5005;61190267;60;EUR;-505674389,81
012024;5005;30493662;360;USD;881596663,36
012024;5005;64544106;360;BRL;-632009955,38
012024;5005;99398111;60;USD;730558312,98
012024;5005;22599144;30;USD;501995693,91
012024;5005;43647501;180;USD;-296262706,74
