Período/Exercício;Sociedade;ContaInterna;Prazo;Moeda;Saldo
012024;2002;31668632;60;BRL;-441932332,44
012024;2002;96915678;360;USD;821232441,41
012024;2002;57941334;1;USD;-642393195,98
012024;2002;99920438;1;BRL;281487534,27
012024;2002;16035989;180;EUR;377425430,48
012024;2002;83884888;30;EUR;-825059860,54
012024;2002;95177329;180;USD;357455815,66
012024;2002;80870610;90;BRL;-117917409,59
012024;2002;97713968;360;USD;383419782,21
012024;2002;33190204;90;BRL;-57931316,23
012024;2002;27590282;1;EUR;-619545916,33
012024;2002;94160923;30;BRL;-800825870,91
012024;2002;28203972;90;EUR;-675573150,11
012024;2002;29522239;30;USD;308257643,17
012024;2002;48128535;90;BRL;687740213,10
012024;2002;68244965;360;EUR;-958149577,94
012024;2002;35639779;90;USD;-430909870,96
012024;2002;51420668;360;BRL;583832482,71
012024;2002;85323168;1;USD;380554736,23
012024;2002;93909017;90;EUR;96112261,54
012024;2002;67821331;90;EUR;-266711018,70
012024;2002;82723567;90;USD;652378629,22
012024;2002;87638347;90;BRL;-214684363,03
012024;2002;25070758;1;EUR;-207856440,64
012024;2002;19937941;60;USD;348847606,28
012024;2002;22197930;360;USD;-873822944,76
012024;2002;60798101;90;USD;-997542818,57
012024;2002;80229493;360;BRL;654344386,41
012024;2002;26398552;90;USD;506389655,56
012024;2002;46728428;90;USD;768898680,97
012024;2002;93458824;180;EUR;-453640199,47
012024;2002;23813347;360;USD;-362897594,00
012024;2002;49664463;360;BRL;699358039,69
012024;2002;10452719;60;EUR;-807027305,95
012024;2002;67572900;90;EUR;748458384,57
012024;2002;32639936;60;BRL;-598002326,03
012024;2002;30398710;360;BRL;131302880,25
012024;2002;90563409;30;BRL;-150743095,44
012024;2002;52146028;180;USD;-250913083,53
012024;2002;60791992;90;EUR;854258957,46
012024;2002;98418654;1;EUR;-960469433,84
012024;2002;17653315;30;BRL;-52554953,60
012024;2002;88364785;90;BRL;870703163,42
012024;2002;78434244;1;EUR;563217206,52
012024;2002;71463720;30;USD;-257440799,21
012024;2002;35191972;30;EUR;-874016045,69
012024;2002;55606314;90;EUR;-471895445,87
012024;2002;15044960;360;USD;-166912590,62
012024;2002;99566362;180;BRL;781614767,99
012024;2002;33116532;60;USD;-496886321,72
012024;2002;63664108;30;BRL;-153813316,93
012024;2002;80516764;1;BRL;-830632145,57
012024;2002;83465746;180;USD;-775222908,02
012024;2002;86736875;180;USD;-894731252,92
012024;2002;37419417;90;EUR;554433901,31
012024;2002;50377619;60;USD;478232475,11
012024;2002;98047761;90;EUR;-836398838,19
012024;2002;49437944;30;USD;123609504,44
012024;2002;45196769;30;EUR;440484057,67
012024;2002;41632245;30;EUR;-901890004,16
012024;2002;83796507;90;EUR;711542279,99
012024;2002;22371871;30;USD;-558430760,44
012024;2002;84320718;1;EUR;-853411927,27
012024;2002;54548289;30;USD;-231188246,14
012024;2002;23452306;90;USD;-797234156,89
012024;2002;61380765;90;EUR;730148519,32
012024;2002;58239684;30;BRL;700026258,51
012024;2002;68666236;90;USD;166861717,92
012024;2002;14389686;60;USD;-514037187,64
012024;2002;15769135;60;USD;693134430,67
012024;2002;88786604;30;USD;-706192669,79
012024;2002;73247456;60;BRL;-477240055,89
012024;2002;68993109;30;EUR;938228687,59
012024;2002;87625724;180;USD;-932789673,84
012024;2002;55882538;60;USD;-122135655,92
012024;2002;44853468;360;BRL;-433693366,67
012024;2002;20227627;180;BRL;213481585,17
012024;2002;25746102;90;USD;449865082,76
012024;2002;91331142;90;EUR;-809877460,89
012024;2002;53088791;60;BRL;-17406128,19
012024;2002;51732813;90;USD;-134537106,48
012024;2002;71829274;360;BRL;476693253,59
012024;2002;79608945;30;BRL;-904136366,69
012024;2002;97703428;1;BRL;191791785,11
012024;2002;79218830;1;BRL;989102149,29
012024;2002;48420658;30;USD;980593770,30
012024;2002;34905124;180;BRL;-849136282,68
012024;2002;98774835;90;BRL;792961508,57
012024;2002;62151015;30;BRL;196468472,04
012024;2002;85780065;30;BRL;125845627,68
012024;2002;46899687;180;USD;376750495,24
012024;2002;59054732;180;USD;-251013595,63
012024;2002;85282440;360;USD;834051824,81
012024;2002;44205697;1;EUR;803823482,63
012024;2002;24940807;90;USD;704676649,16
012024;2002;54888475;60;EUR;-749484571,12
012024;2002;23169681;360;EUR;-400246862,07
012024;2002;75730534;90;BRL;-775035048,74
012024;2002;47974772;180;USD;-563037964,86
012024;2002;73866265;60;BRL;897600908,21
012024;2002;97956293;30;BRL;-648927107,56
012024;2002;28699020;90;EUR;-321785706,28
012024;2002;16439218;90;BRL;-328057049,60
012024;2002;29658864;1;BRL;-68292433,27
012024;2002;73836333;90;USD;37875972,03
012024;2002;30202626;90;USD;-119874971,55
012024;2002;67886511;90;EUR;-496433348,55
012024;2002;10976607;180;USD;-253087637,91
012024;2002;75009558;90;EUR;953560418,48
012024;2002;92052828;30;BRL;-85590512,99
012024;2002;75698289;60;EUR;268980086,24
012024;2002;79912503;360;BRL;726695053,88
012024;2002;85682856;30;EUR;-633809871,17
012024;2002;32914546;30;BRL;-887995552,43
012024;2002;56652706;60;EUR;455758289,93
012024;2002;90156106;90;USD;462374375,38
012024;2002;86441730;30;BRL;908246681,79
012024;2002;70832967;360;EUR;-144339053,32
012024;2002;33726564;1;EUR;-248396113,80
012024;2002;10606410;180;BRL;789741014,49
012024;2002;63647883;90;USD;-929825596,97
012024;2002;53003413;90;USD;-436716220,06
012024;2002;26048085;30;EUR;-486994477,87
012024;2002;80711474;30;USD;-652978890,19
012024;2002;21388765;90;USD;-345432863,12
012024;2002;93581203;90;BRL;416837991,83
012024;2002;64410282;60;EUR;-31267286,19
012024;2002;29640612;180;EUR;-596955642,28
012024;2002;78841682;30;BRL;-516432159,14
012024;2002;71650629;60;USD;800027737,67
012024;2002;16933960;1;EUR;939412310,82
012024;2002;61103599;30;BRL;673074838,00
012024;2002;50545698;30;BRL;576128694,81
012024;2002;20736867;360;USD;495294055,47
012024;2002;97214504;90;USD;385895645,90
012024;2002;55018357;360;EUR;64667789,43
012024;2002;73638803;180;BRL;-190141306,53
012024;2002;33994532;60;USD;436658972,02
012024;2002;44983241;1;EUR;556207022,15
012024;2002;69280994;1;BRL;-198420954,16
012024;2002;78263430;30;EUR;-652406557,58
012024;2002;86719373;1;BRL;576646738,20
012024;2002;37382682;1;EUR;213434024,06
012024;2002;70831167;180;USD;44349147,56
012024;2002;63868150;30;USD;-876802282,17
012024;2002;53330657;60;EUR;88162850,29
012024;2002;16784640;1;USD;687314341,90
012024;2002;45239260;1;BRL;-697385266,70
012024;2002;97321792;180;BRL;601754454,94
012024;2002;49181411;1;USD;953113728,67
012024;2002;26768295;30;USD;697493016,59
012024;2002;67697742;180;BRL;407639992,12
012024;2002;67898102;90;EUR;819744690,93
012024;2002;65007149;180;EUR;-639481539,65
012024;2002;36870303;1;EUR;-617555817,61
012024;2002;83143455;180;USD;196912958,13
012024;2002;60565191;90;BRL;-495891458,57
012024;2002;25273397;30;EUR;642318727,31
012024;2002;16278395;180;USD;582302406,37
012024;2002;25640631;60;EUR;910926401,82
012024;2002;68698674;1;USD;-138307125,23
012024;2002;51845786;180;USD;-775021681,27
012024;2002;54112199;30;BRL;72163559,00
012024;2002;71381054;60;BRL;293298386,67
012024;2002;51632904;180;EUR;-776940121,51
012024;2002;81270831;60;EUR;946786732,66
012024;2002;76967092;1;USD;432473963,48
012024;2002;26672019;60;BRL;549703095,14
012024;2002;37485939;60;USD;406955973,04
012024;2002;32287492;180;USD;669410407,69
012024;2002;19490774;60;EUR;-177000764,04
012024;2002;75420006;1;EUR;98017070,48
012024;2002;80027721;30;USD;294071105,24
012024;2002;37168994;30;BRL;-288133854,39
012024;2002;79008639;90;BRL;443905672,60
012024;2002;61084639;90;USD;-220523343,77
012024;2002;12291465;360;EUR;628688580,36
012024;2002;76460726;90;BRL;-435010727,72
012024;2002;31313987;1;EUR;456030081,90
012024;2002;92467972;60;BRL;119797934,94
012024;2002;40067946;1;BRL;-811812877,69
012024;2002;84846153;180;EUR;-448751319,62
012024;2002;50691984;180;EUR;-639135634,58
012024;2002;91615020;360;EUR;922287916,79
012024;2002;34067399;60;USD;704866196,63
012024;2002;12664803;360;EUR;-626566545,06
012024;2002;55389330;60;USD;954522076,30
012024;2002;48217089;180;USD;197118650,37
012024;2002;58722931;1;EUR;790788503,80
012024;2002;78363008;360;BRL;-780872807,84
012024;2002;80779797;60;EUR;685110351,56
012024;2002;23999601;180;USD;-881487656,89
012024;2002;68189089;1;BRL;-715488861,53
012024;2002;20156661;90;EUR;398948686,43
012024;2002;19147027;360;EUR;-312033741,11
012024;2002;79966112;60;USD;-312346399,83
012024;2002;87261241;1;EUR;-865564415,80
012024;2002;19157593;360;EUR;917441232,54
012024;2002;38468222;1;BRL;-368072388,71
012024;2002;64741400;30;USD;-944171928,38
012024;2002;95462131;60;USD;418097422,74
012024;2002;73161130;180;BRL;-678553917,94
012024;2002;45673294;60;USD;-974259890,86
012024;2002;77161866;1;EUR;-603285937,27
012024;2002;49633236;1;USD;-215019669,39
012024;2002;47976864;30;BRL;721139593,00
012024;2002;10524192;180;USD;380587788,81
012024;2002;49239784;60;BRL;-24945618,74
012024;2002;58108086;1;EUR;626022325,52
012024;2002;44822946;1;BRL;614048210,23
012024;2002;39974439;180;USD;497929955,23
012024;2002;74442161;90;EUR;-747884096,99
012024;2002;81111373;360;USD;979218676,93
012024;2002;20921287;90;USD;-445669902,59
012024;2002;26788261;30;BRL;242950227,19
012024;2002;97348593;360;EUR;387916253,75
012024;2002;50552042;90;BRL;-643210041,24
012024;2002;63999338;60;EUR;964852534,72
012024;2002;16107617;60;EUR;-943892544,76
012024;2002;68468908;360;USD;-58815629,92
012024;2002;12147557;60;BRL;-558039940,22
012024;2002;20196794;60;USD;-910482078,07
012024;2002;34321337;1;USD;257857476,92
012024;2002;27105587;360;BRL;-800506007,99
012024;2002;30268606;60;BRL;824145622,88
012024;2002;94411514;180;USD;-995230093,09
012024;2002;97086736;180;BRL;-445820486,56
012024;2002;71038167;90;USD;208473543,03
012024;2002;85406684;30;USD;45272502,72
012024;2002;34405604;1;USD;922386866,62
012024;2002;40340477;1;USD;531163403,99
012024;2002;91217660;1;EUR;-997872471,57
012024;2002;83742505;60;USD;-845906605,57
012024;2002;59459120;60;EUR;50324306,45
012024;2002;95733643;90;USD;-885450507,32
012024;2002;79780773;1;EUR;645624145,45
012024;2002;45402436;60;EUR;-320977119,43
012024;2002;11315223;60;BRL;-217159775,54
012024;2002;61782128;180;BRL;-118679162,47
012024;2002;16778056;90;USD;-961331287,28
012024;2002;18015095;90;BRL;264219726,99
012024;2002;50704404;180;BRL;-473994852,54
012024;2002;32663628;1;EUR;-547786971,49
012024;2002;67245604;360;EUR;-970374040,60
