Período/Exercício;Sociedade;ContaInterna;Prazo;Moeda;Saldo
022024;2002;53410503;180;USD;-879297146,03
022024;2002;90955813;360;USD;-143589345,80
022024;2002;94181931;30;BRL;-657830507,68
022024;2002;29441674;180;USD;-662906697,51
022024;2002;83551610;60;USD;-181159806,53
022024;2002;10906240;360;USD;196536148,86
022024;2002;66090965;1;EUR;547224819,79
022024;2002;34177899;90;USD;-531962117,91
022024;2002;35057809;30;EUR;-530184795,23
022024;2002;81874273;1;USD;234925039,56
022024;2002;76668871;360;USD;927291707,21
022024;2002;45777148;60;USD;982014829,45
022024;2002;15222255;180;EUR;-280532134,48
022024;2002;96254233;180;EUR;927217356,12
