Período/Exercício;Sociedade;ContaInterna;Prazo;Moeda;Saldo
042024;1001;66522308;360;USD;-361497030,21
042024;1001;72194204;180;EUR;240058441,57
042024;1001;30117695;60;BRL;-388868940,77
042024;1001;55911408;90;EUR;907997915,74
042024;1001;73204527;30;USD;100443661,10
042024;1001;76649571;30;BRL;957455352,57
042024;1001;50060057;90;USD;614215162,61
042024;1001;99803715;90;EUR;-59515771,98
042024;1001;27946385;180;EUR;511354938,85
042024;1001;70801106;60;USD;-641819784,39
042024;1001;31772943;90;USD;-743198240,80
042024;1001;87772780;360;EUR;352284613,80
042024;1001;57754241;360;BRL;681818882,27
042024;1001;88753054;90;EUR;570786200,63
042024;1001;78697524;360;BRL;-823053284,16
042024;1001;74307199;1;BRL;-882699115,15
042024;1001;17857938;90;EUR;-682921089,53
042024;1001;81796662;360;USD;150571962,62
042024;1001;40697430;30;BRL;801959458,63
042024;1001;39149389;1;EUR;360674859,58
042024;1001;54782916;30;USD;-207298890,77
042024;1001;44530736;1;BRL;636369192,98
042024;1001;24344348;90;USD;576690314,54
042024;1001;83608321;30;EUR;482849824,78
042024;1001;79634865;30;BRL;-366705741,53
042024;1001;77135330;360;USD;-452877896,00
042024;1001;46446086;30;BRL;486934664,05
042024;1001;64530971;90;EUR;809763483,48
042024;1001;42371149;30;EUR;-249703314,75
042024;1001;71161026;360;USD;69058361,39
042024;1001;49227421;1;USD;185574307,97
042024;1001;25986711;180;BRL;477672206,78
042024;1001;83433811;1;USD;57562008,13
042024;1001;18770336;30;EUR;-98513103,80
042024;1001;38299591;90;BRL;-976039655,02
042024;1001;87606334;360;BRL;-148232634,53
042024;1001;19657219;60;EUR;741214348,51
042024;1001;85141310;180;USD;290987693,10
042024;1001;32202917;90;EUR;335557222,77
042024;1001;21487609;60;BRL;597338639,17
042024;1001;86808880;1;EUR;885525820,65
042024;1001;88372785;30;EUR;246963920,81
042024;1001;30912083;30;BRL;-123202183,41
042024;1001;48354215;90;BRL;592467501,72
042024;1001;17249313;360;USD;179595641,51
042024;1001;58741521;30;USD;-950768563,00
042024;1001;53795105;90;EUR;180245282,41
042024;1001;92383583;360;USD;348190795,07
042024;1001;58169059;180;EUR;-296217030,99
042024;1001;19566765;60;BRL;-832674199,42
042024;1001;74339542;180;USD;-283572787,04
042024;1001;66844454;1;BRL;215098540,72
042024;1001;47127349;180;USD;308176527,16
042024;1001;98419207;30;BRL;-781631864,03
042024;1001;35197797;60;EUR;-462763018,03
042024;1001;72994143;60;BRL;787802224,32
042024;1001;18220915;90;EUR;158294243,64
042024;1001;19540822;180;EUR;448244730,98
042024;1001;69651570;360;EUR;737015614,52
042024;1001;24182918;360;EUR;63331109,23
042024;1001;72099093;180;BRL;-134260743,00
042024;1001;47779072;360;USD;107106473,74
042024;1001;44854981;360;EUR;-631683714,96
042024;1001;69622514;60;USD;970012441,36
042024;1001;43586774;180;EUR;-304609807,42
042024;1001;95059065;1;USD;-32360423,09
042024;1001;22353864;60;USD;148317585,88
042024;1001;93671044;1;USD;-661687569,01
042024;1001;38949129;1;BRL;419960350,67
042024;1001;24582229;30;EUR;791746163,25
042024;1001;12410182;180;USD;-569411049,33
042024;1001;41558198;90;BRL;-741567534,41
042024;1001;74316718;180;USD;797050958,75
042024;1001;94831978;90;USD;464149175,48
042024;1001;53855885;180;BRL;-650854179,29
042024;1001;34112026;180;USD;27789493,97
042024;1001;91751606;360;EUR;-241903842,96
042024;1001;69627109;90;BRL;-573087601,30
042024;1001;58671143;90;BRL;-594254467,10
042024;1001;57710593;180;BRL;-718614380,17
042024;1001;53634384;1;BRL;-156354784,08
042024;1001;17808790;180;EUR;237658084,94
042024;1001;22619535;30;BRL;227289112,66
042024;1001;79836720;60;BRL;408475099,98
042024;1001;55232279;180;USD;-168569632,78
042024;1001;25648453;180;EUR;-70665085,12
042024;1001;85782031;1;EUR;-728831351,92
042024;1001;25294893;360;EUR;-741074424,24
042024;1001;63823374;30;USD;424664201,80
042024;1001;77190597;60;USD;496341649,41
042024;1001;20902471;360;BRL;181236266,62
042024;1001;27510714;360;BRL;-596994222,86
042024;1001;46271123;180;EUR;139161740,22
042024;1001;34682258;90;BRL;-138617489,99
042024;1001;54328104;30;USD;-886960761,73
042024;1001;96947224;1;EUR;-312870822,35
042024;1001;84863972;90;BRL;-816625329,36
042024;1001;32683286;1;USD;-979900703,86
042024;1001;51519007;180;EUR;44041040,39
042024;1001;69775657;360;EUR;-954854505,42
042024;1001;66210958;90;EUR;-852373167,49
042024;1001;36127600;60;EUR;318672721,52
042024;1001;82384301;180;EUR;889217976,94
042024;1001;74595803;180;USD;53785600,93
042024;1001;99496353;1;EUR;-422665970,16
042024;1001;54563890;180;BRL;686272537,81
042024;1001;87329798;90;BRL;-418763348,27
042024;1001;94018718;180;BRL;-509506373,53
042024;1001;22942603;30;BRL;668357904,88
042024;1001;43388337;1;USD;-330211557,54
042024;1001;94767881;60;EUR;-72523691,03
042024;1001;64447619;1;USD;472751937,23
042024;1001;82323416;60;BRL;666129766,58
042024;1001;13114656;180;USD;695552220,78
042024;1001;42345858;180;USD;987692268,75
042024;1001;66728419;60;USD;-919119826,92
042024;1001;46800983;1;USD;-377716518,94
042024;1001;49604495;30;USD;-632118689,53
042024;1001;21646756;30;BRL;233089154,85
042024;1001;75504262;90;USD;-626871248,88
042024;1001;64200135;60;BRL;-13102749,01
042024;1001;56764159;180;BRL;219480077,13
042024;1001;23947480;90;USD;386332113,66
042024;1001;81795073;90;USD;-43240063,67
042024;1001;84742398;180;EUR;-102612211,06
042024;1001;59434365;1;BRL;694181913,58
042024;1001;62969138;60;BRL;-71510921,77
042024;1001;51400623;180;EUR;429736558,05
042024;1001;43129709;180;USD;-716683985,21
042024;1001;60935005;60;BRL;33569649,00
042024;1001;53455411;1;BRL;-284240697,44
042024;1001;53031279;360;BRL;-185802665,92
042024;1001;14355581;180;BRL;267485531,82
042024;1001;84306894;90;USD;-56255285,41
042024;1001;75793670;360;EUR;-451353188,73
042024;1001;72002247;90;BRL;295973410,93
042024;1001;73629679;180;BRL;-318763858,95
042024;1001;33966976;30;BRL;564986953,27
042024;1001;22494925;60;BRL;301066097,08
042024;1001;68631763;90;EUR;-393439498,52
042024;1001;54799919;180;BRL;986866856,98
042024;1001;56241408;90;USD;937042766,85
042024;1001;73921042;1;USD;-879774294,58
042024;1001;46133452;1;BRL;-668383471,22
042024;1001;66203881;360;EUR;-601218275,08
042024;1001;15533031;180;USD;-235442401,00
042024;1001;55467760;30;USD;-241234827,72
042024;1001;97896396;180;EUR;852986559,57
042024;1001;45889069;180;EUR;521944143,90
042024;1001;64331670;90;USD;971119881,77
042024;1001;10522683;90;USD;-664363343,73
042024;1001;40011998;60;USD;218491956,15
042024;1001;18752718;30;EUR;-724524870,86
042024;1001;61127620;30;EUR;453285148,25
042024;1001;96352570;90;BRL;532847709,03
042024;1001;16987472;180;USD;209572004,72
042024;1001;89829375;60;USD;708848196,30
042024;1001;39109865;180;EUR;219617653,84
042024;1001;41770859;180;EUR;-620785752,37
042024;1001;41147892;1;USD;-731471341,84
042024;1001;39793953;180;EUR;-297273183,30
042024;1001;26441598;1;BRL;577800291,90
042024;1001;82152085;180;BRL;-731094473,66
042024;1001;38628946;30;USD;226502692,71
042024;1001;43439149;180;BRL;340099597,75
042024;1001;64130980;60;EUR;691870065,62
042024;1001;95594219;90;EUR;-278286253,14
042024;1001;44237040;90;BRL;903141161,22
042024;1001;68257983;60;EUR;-835078143,68
042024;1001;37993081;90;BRL;-890724787,91
042024;1001;78919405;60;USD;-475200364,53
042024;1001;46214283;30;EUR;-305174052,60
042024;1001;45092117;30;BRL;-138657309,22
042024;1001;12336170;360;BRL;939810814,74
042024;1001;57444621;1;BRL;-117309879,60
042024;1001;86366749;180;EUR;490678591,12
042024;1001;36559733;1;BRL;-307286966,30
042024;1001;10038003;1;USD;857094982,95
042024;1001;96567364;30;BRL;-120673253,97
042024;1001;20477199;30;BRL;-509651388,72
042024;1001;63595776;180;BRL;744101156,13
042024;1001;77682594;1;BRL;549457971,44
042024;1001;83840662;180;BRL;709940225,78
042024;1001;74632887;30;USD;-417336964,66
042024;1001;97866874;180;USD;619797226,62
042024;1001;34112929;360;USD;-129074355,11
042024;1001;83712320;90;EUR;-541647978,23
042024;1001;40900004;60;EUR;5558607,37
042024;1001;45413204;180;EUR;362936035,23
042024;1001;31598875;60;EUR;-406848946,92
042024;1001;76968454;1;USD;446312637,86
042024;1001;65337418;30;USD;-201190523,28
042024;1001;31571051;30;EUR;969529411,57
042024;1001;36510739;60;USD;861433623,29
042024;1001;66727449;90;BRL;-735706589,84
042024;1001;61006922;360;EUR;886373496,62
042024;1001;39424696;180;EUR;-305644097,27
042024;1001;69328022;360;USD;99361054,39
042024;1001;30591659;60;BRL;-898149162,46
042024;1001;27852278;360;EUR;199291622,50
042024;1001;73850464;180;BRL;210585072,53
042024;1001;41343297;90;USD;-857929946,50
042024;1001;89717827;60;USD;-987549467,21
042024;1001;70126166;60;USD;881162588,58
042024;1001;24132235;60;BRL;74940152,75
042024;1001;25992818;360;EUR;-244933521,19
042024;1001;25566241;60;BRL;219781611,20
042024;1001;11838324;360;USD;802400549,56
042024;1001;60250161;360;USD;348797743,19
042024;1001;36638532;360;USD;720229126,67
042024;1001;65767568;1;BRL;-977122119,95
042024;1001;89648192;360;EUR;719655484,47
042024;1001;94410986;30;USD;-956271322,72
042024;1001;70973975;360;EUR;391852602,25
042024;1001;69852609;1;USD;599517031,10
042024;1001;17743158;180;EUR;717771021,96
042024;1001;43230789;180;BRL;67820085,32
042024;1001;61931840;90;EUR;903381679,54
042024;1001;16054223;30;EUR;188152952,98
042024;1001;57283090;1;BRL;-441025270,44
042024;1001;96211962;90;EUR;-159995867,71
042024;1001;17140633;60;USD;774241630,04
042024;1001;92947034;180;BRL;439983221,77
042024;1001;10610940;180;USD;998284809,26
042024;1001;97481527;30;USD;-204203642,44
042024;1001;15489136;30;EUR;-88933647,28
042024;1001;95260479;60;BRL;-393013682,30
042024;1001;16416371;30;EUR;-646308134,70
042024;1001;24103189;1;BRL;451536938,94
042024;1001;37536422;1;EUR;237497522,57
042024;1001;33483360;90;BRL;-595896895,37
042024;1001;86401087;1;EUR;943052535,15
042024;1001;86252385;90;EUR;595830301,72
042024;1001;98059027;180;EUR;-732875585,94
042024;1001;47007129;1;BRL;485572992,71
042024;1001;18878912;360;BRL;-112332723,61
042024;1001;89400082;1;BRL;-989726766,50
042024;1001;82489529;30;USD;738108827,65
042024;1001;24566022;30;USD;389534758,06
042024;1001;32742837;360;BRL;-672834111,78
042024;1001;91360633;360;BRL;157277378,08
042024;1001;18985543;180;USD;-293752108,67
042024;1001;46389160;90;USD;-277930268,55
042024;1001;64541925;360;BRL;-532543406,94
042024;1001;81384645;90;USD;29147800,64
042024;1001;52754980;30;USD;517091383,18
042024;1001;22386604;30;BRL;631732295,15
042024;1001;74926904;360;EUR;492320293,73
042024;1001;44229853;360;USD;244460879,69
042024;1001;12015763;1;BRL;-586984690,04
042024;1001;38388504;30;USD;-973464814,06
042024;1001;87626748;30;USD;307732774,02
042024;1001;95833454;1;BRL;33130599,52
042024;1001;79955742;180;USD;-729560754,72
042024;1001;40956825;60;USD;-95431329,79
042024;1001;31256347;1;BRL;-629858851,91
042024;1001;46357353;90;USD;13778963,44
042024;1001;32019453;60;USD;417944660,89
042024;1001;71837536;60;EUR;581667712,60
042024;1001;54931658;60;BRL;-175805612,17
042024;1001;27087725;1;EUR;189414249,13
042024;1001;97506167;90;USD;-756673350,87
042024;1001;63750327;360;EUR;-837028387,55
042024;1001;66691977;360;USD;-200591994,94
042024;1001;78727772;90;USD;319123202,94
042024;1001;90826968;60;EUR;761620995,82
042024;1001;32581990;60;EUR;-194184995,52
042024;1001;61251596;360;USD;-485875710,79
042024;1001;79597874;180;EUR;661869264,26
042024;1001;42751987;90;EUR;811218177,65
042024;1001;80730000;180;EUR;268002827,59
042024;1001;26316237;30;EUR;487002197,11
042024;1001;50299805;60;USD;-946098963,78
042024;1001;78404201;30;USD;-66780980,31
042024;1001;31465799;60;BRL;563499632,94
042024;1001;64916654;90;EUR;223997554,57
042024;1001;98306495;90;BRL;-91020295,14
042024;1001;79917714;90;EUR;-963268518,35
042024;1001;88619656;180;BRL;442632482,56
042024;1001;82146371;180;USD;-852393918,00
042024;1001;64840720;30;BRL;803618872,04
042024;1001;30455316;60;EUR;-674488074,71
042024;1001;96412345;1;EUR;569947194,47
042024;1001;50669528;30;BRL;-906789673,71
042024;1001;32143751;30;BRL;311210715,13
042024;1001;33010002;30;EUR;560765602,39
042024;1001;69579316;90;EUR;-952698021,68
042024;1001;49712269;30;USD;-599144074,31
042024;1001;16794269;1;BRL;468970949,45
042024;1001;20277489;180;USD;-408579590,63
042024;1001;82190200;1;EUR;-812824517,07
042024;1001;68643718;360;USD;-696626916,46
042024;1001;65810445;30;USD;908559765,28
042024;1001;37054937;30;BRL;320219328,49
042024;1001;71774752;360;BRL;-41051848,38
042024;1001;24579028;360;EUR;-302752778,54
042024;1001;65062307;90;BRL;68103328,75
042024;1001;63762943;60;EUR;255021045,78
042024;1001;48381294;90;USD;-188497066,69
042024;1001;91207568;60;BRL;-388902952,56
042024;1001;40925888;90;EUR;960373081,21
042024;1001;76930121;1;BRL;887482584,14
042024;1001;77264522;30;BRL;-273285321,57
042024;1001;88816888;360;BRL;238716759,20
042024;1001;64660089;30;BRL;-648221870,64
042024;1001;91704694;360;BRL;-629367280,46
042024;1001;60419834;180;BRL;-571254091,62
042024;1001;33479796;30;BRL;175219771,86
042024;1001;31996942;180;BRL;439711010,64
042024;1001;53912466;30;EUR;692200780,62
042024;1001;32576257;90;BRL;742758580,63
042024;1001;34583603;1;EUR;-62672667,48
042024;1001;12483516;180;EUR;285100612,80
042024;1001;43891201;1;BRL;20740691,45
042024;1001;75156904;30;EUR;-659342273,63
042024;1001;24512801;60;EUR;-562917438,43
042024;1001;34687331;360;EUR;-193272819,30
042024;1001;45247989;90;EUR;50165981,37
042024;1001;18429483;360;EUR;-645537536,29
042024;1001;65770415;1;EUR;-662079460,99
042024;1001;23590280;90;USD;-684029917,07
042024;1001;10373917;60;EUR;-502539641,34
042024;1001;89492009;180;BRL;-173062156,24
042024;1001;78727502;90;USD;-552448441,56
042024;1001;80990075;180;USD;426166523,81
042024;1001;78075663;1;BRL;314795668,23
042024;1001;77910899;60;USD;75435444,01
042024;1001;70746798;60;BRL;96949038,59
042024;1001;76759934;30;BRL;-919467991,30
042024;1001;24204879;360;BRL;-922472690,32
042024;1001;12984509;60;USD;-282963498,15
042024;1001;89372996;90;USD;329362962,27
042024;1001;93448746;180;EUR;-79480081,85
042024;1001;22749475;180;USD;-349182214,08
042024;1001;30578633;60;USD;594396403,40
042024;1001;91256937;180;EUR;969365109,36
042024;1001;57815493;30;USD;-619465521,64
042024;1001;37683843;60;USD;571634472,14
042024;1001;30244072;1;EUR;931721306,01
042024;1001;30285430;1;USD;953839167,75
042024;1001;55288023;90;BRL;313526083,78
042024;1001;21183290;360;USD;-58807852,45
042024;1001;49483161;90;USD;-624814958,99
042024;1001;84862858;360;USD;438153158,73
042024;1001;42295168;360;USD;37161716,94
042024;1001;64157247;60;BRL;663963816,71
042024;1001;61898905;1;USD;410549707,85
042024;1001;31497597;90;BRL;838821181,08
042024;1001;82586592;1;BRL;240228244,31
042024;1001;19872115;1;USD;-543274147,52
042024;1001;46512204;60;USD;928609931,07
042024;1001;18016328;1;EUR;-188510627,93
042024;1001;99061294;180;USD;785887570,58
042024;1001;24512721;30;EUR;-511821140,57
042024;1001;84441806;60;USD;-828928775,42
042024;1001;86268236;360;USD;-37040880,58
042024;1001;53139935;90;BRL;950851932,79
042024;1001;28722307;1;EUR;-576780261,06
042024;1001;20051515;180;EUR;667613514,41
042024;1001;43366908;1;BRL;129250397,57
042024;1001;62114222;30;BRL;96874853,67
042024;1001;18049636;180;BRL;376690209,56
042024;1001;81297164;30;USD;492545865,32
042024;1001;44892158;360;USD;-908629787,81
042024;1001;41264604;30;USD;-904227746,12
042024;1001;50664670;30;BRL;-726342589,73
042024;1001;90221959;30;USD;567101044,41
042024;1001;89071257;360;USD;521997898,25
042024;1001;52292789;360;BRL;-620142218,05
042024;1001;82591229;180;BRL;-169533129,53
042024;1001;95194682;1;BRL;-940798866,26
042024;1001;89249867;60;USD;-787569645,41
042024;1001;13806224;90;BRL;384831882,98
042024;1001;31547971;1;USD;-749422454,07
042024;1001;16724859;180;BRL;-282858160,17
042024;1001;11968204;360;USD;155701968,53
042024;1001;24809374;1;EUR;421054066,87
042024;1001;57353493;30;EUR;-388991522,98
042024;1001;13258757;1;BRL;-703619178,32
042024;1001;43638195;60;BRL;921920874,71
042024;1001;43880782;90;BRL;927647247,86
042024;1001;38689643;360;USD;394555107,22
042024;1001;42814006;360;BRL;-697860316,35
042024;1001;78073988;60;BRL;-164755875,56
042024;1001;61603629;30;USD;-71281068,15
042024;1001;77977492;30;EUR;-686674287,71
042024;1001;97262093;30;USD;-240301293,08
042024;1001;13244291;30;USD;-900195928,21
042024;1001;97463780;180;EUR;333128099,01
042024;1001;78551393;90;USD;-111508611,18
042024;1001;78139056;60;EUR;117857742,73
042024;1001;30332221;180;USD;871603047,64
042024;1001;40827020;30;USD;-898028362,19
042024;1001;11079651;30;EUR;-972390140,49
042024;1001;24206278;30;BRL;188407646,86
042024;1001;11761347;90;EUR;-362396429,48
042024;1001;66155491;30;EUR;-67005468,33
042024;1001;80194016;180;USD;193348140,72
042024;1001;21960905;60;USD;-135395457,45
042024;1001;31697181;60;USD;-939201174,62
042024;1001;31480819;60;USD;-924397156,61
042024;1001;55428065;180;BRL;-899948346,23
042024;1001;50772044;1;USD;640755842,37
042024;1001;50753182;30;EUR;498129676,40
042024;1001;99975647;180;EUR;905044607,35
042024;1001;75143525;1;USD;178099471,72
042024;1001;64338617;90;EUR;-92601081,25
042024;1001;70184081;180;USD;-82526369,48
042024;1001;19344828;90;BRL;-712258436,36
042024;1001;34425903;90;USD;-698423432,99
042024;1001;67521011;180;EUR;-659098108,01
042024;1001;61376952;90;EUR;581618981,75
042024;1001;75675671;180;BRL;611950399,70
042024;1001;90715906;30;USD;10385211,89
042024;1001;17956313;90;EUR;-953838027,57
042024;1001;30377466;360;USD;-52306274,87
042024;1001;88053337;30;USD;452007807,95
042024;1001;11453146;1;EUR;-473531733,53
042024;1001;35287393;1;EUR;842372676,35
042024;1001;37751183;180;USD;-877044349,73
042024;1001;99759632;30;BRL;-379432090,51
042024;1001;32009567;1;EUR;-72693447,27
042024;1001;28592540;30;BRL;582436208,50
042024;1001;10604656;360;BRL;277496119,50
042024;1001;82298918;360;USD;-738687475,28
042024;1001;57723916;60;EUR;36050533,43
042024;1001;84098444;1;USD;-677040455,52
042024;1001;22070581;30;EUR;-965844968,98
042024;1001;89216857;90;EUR;342524289,97
042024;1001;84286794;60;EUR;-908238378,46
042024;1001;79442392;1;BRL;632687514,34
042024;1001;46778398;30;BRL;185906283,82
042024;1001;30245774;360;EUR;738537444,01
042024;1001;29655757;60;EUR;853450739,13
042024;1001;87633165;180;USD;-749354736,39
042024;1001;28669356;360;EUR;575769691,11
042024;1001;34306148;30;EUR;34507305,75
042024;1001;65942647;180;EUR;193831304,21
042024;1001;55729581;360;BRL;-280620735,21
042024;1001;15664720;30;EUR;408479306,05
042024;1001;28729967;30;EUR;302955443,55
042024;1001;40964175;30;EUR;675448353,96
042024;1001;53103535;90;BRL;-837647853,18
042024;1001;73715713;180;EUR;863646075,27
042024;1001;49022443;90;USD;-688742456,20
042024;1001;30557529;360;BRL;271298934,21
042024;1001;88793779;90;USD;345782905,17
042024;1001;47580196;360;USD;-515020848,04
042024;1001;87397430;90;BRL;-917252015,17
042024;1001;17485736;90;BRL;-906189412,14
042024;1001;26536216;1;BRL;507847940,02
042024;1001;53306322;90;EUR;81189126,40
042024;1001;85068764;90;USD;670440665,05
042024;1001;18928362;1;BRL;-822220692,58
042024;1001;40684964;360;EUR;807071589,13
042024;1001;67479160;360;BRL;-987806100,53
042024;1001;72827147;60;BRL;-134245578,62
042024;1001;22256128;90;BRL;573255761,60
042024;1001;87239690;30;EUR;-816681903,81
042024;1001;93527395;60;BRL;946891878,14
042024;1001;63901289;180;BRL;245060430,95
042024;1001;17385374;1;USD;-447879713,27
042024;1001;15068690;30;EUR;-552749027,91
042024;1001;96733698;1;BRL;-357340549,33
042024;1001;38084017;360;BRL;249396319,02
042024;1001;54939019;1;BRL;43557850,96
042024;1001;67307150;60;BRL;-61127255,50
042024;1001;56530500;60;BRL;376844288,53
042024;1001;75232536;60;BRL;292122830,20
042024;1001;61259822;60;EUR;-683725976,00
042024;1001;44350904;60;EUR;147106727,41
042024;1001;76996104;1;EUR;-497228898,20
042024;1001;38551313;30;EUR;-772933680,39
042024;1001;45403681;1;USD;253315583,92
042024;1001;37707309;60;USD;-848951818,23
042024;1001;16033814;360;BRL;-663271993,64
042024;1001;18113755;360;EUR;-485955457,82
042024;1001;42324211;180;USD;-49120133,54
042024;1001;97585754;60;USD;-875289066,98
042024;1001;74358727;180;USD;137854174,36
042024;1001;97731431;60;USD;587374355,26
042024;1001;44224310;30;USD;329773808,39
042024;1001;55746014;180;USD;897038796,19
042024;1001;94659134;180;BRL;436192845,65
042024;1001;15567367;30;USD;-341837003,53
042024;1001;20386130;30;BRL;-837117274,11
042024;1001;66246955;30;USD;329476554,89
042024;1001;33023348;30;EUR;787627832,92
042024;1001;94205902;90;BRL;-169972569,78
042024;1001;51735069;360;EUR;480020452,78
042024;1001;39283764;360;BRL;-991754042,57
042024;1001;22192127;30;BRL;278374212,69
042024;1001;31268772;60;USD;518968185,53
042024;1001;23549482;90;EUR;-888972770,87
042024;1001;67872922;360;BRL;-355986851,57
042024;1001;67191135;180;USD;-179269958,54
042024;1001;74282203;90;BRL;85593681,19
042024;1001;70294461;1;EUR;453368550,69
042024;1001;16021970;360;EUR;-644568261,79
042024;1001;30106148;60;BRL;267148588,99
042024;1001;21885040;60;BRL;-693903923,32
042024;1001;37658406;360;USD;294038260,64
042024;1001;75265833;360;USD;-140323528,40
042024;1001;77517688;180;BRL;248136567,96
042024;1001;56539468;60;USD;79846263,46
042024;1001;97080803;60;BRL;722508331,69
042024;1001;40566437;90;BRL;-565965597,70
042024;1001;64218751;30;USD;791833790,18
042024;1001;96616833;90;EUR;-912014508,91
042024;1001;34994559;30;BRL;189467545,91
042024;1001;63098773;360;BRL;-4160663,14
042024;1001;40604063;180;USD;266942795,86
042024;1001;71830381;1;EUR;-617574893,19
042024;1001;98642302;360;BRL;-149623237,76
042024;1001;64089822;360;USD;139826649,43
042024;1001;33304039;1;USD;694814017,40
042024;1001;98301863;360;USD;-796703576,89
042024;1001;47202029;360;BRL;-153472083,17
042024;1001;86343896;180;BRL;812757161,18
042024;1001;96786648;180;EUR;-770441431,23
042024;1001;42500294;360;USD;865454675,38
042024;1001;79851671;1;EUR;988440002,30
042024;1001;36687375;90;BRL;857418244,73
042024;1001;47467829;360;BRL;-591110235,56
042024;1001;21804797;360;USD;-492798963,03
042024;1001;12695473;180;USD;264538332,06
042024;1001;15046487;180;USD;-297916972,82
042024;1001;65604149;30;BRL;559658325,25
042024;1001;39626061;360;USD;-884269727,12
042024;1001;80729154;180;EUR;-891531971,08
042024;1001;65054890;360;EUR;-109719542,31
042024;1001;44475628;60;USD;-358006979,40
042024;1001;27384553;90;USD;866873724,88
042024;1001;90676891;30;BRL;103776769,85
